;PlayerReplayID;AC_FRAME;Race;NumberOfBuildings;NumberOfWorkers;NumberOfAttackUnits;NumberOfAttacks;RatioAttackToNon;exp_feature1;exp_feature2;exp_feature3;exp_feature4;exp_feature5;exp_feature6;exp_feature7;exp_feature8;exp_feature9;exp_feature10;exp_feature11;exp_feature12;exp_feature13;Results1;Results2;Results3;Results4;Results5;Time
46907;132;33602;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:23:31
46908;132;33842;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:23:41
46909;132;34088;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:23:52
46910;132;34347;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:24:03
46911;132;34583;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:24:12
46912;132;34832;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:24:23
46913;132;35058;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:24:32
46914;132;35283;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:24:42
46915;132;35553;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:24:53
46916;132;35802;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:25:04
46917;132;36006;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:25:12
46918;132;36253;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:25:23
46919;132;36503;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:25:33
46920;132;36728;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:25:43
46921;132;36998;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:25:54
46922;132;37223;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:26:03
46923;132;37452;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:26:13
46924;132;37698;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:26:23
46925;132;37928;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:26:33
46926;132;38163;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:26:43
46927;132;38408;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:26:53
46928;132;38662;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:27:04
46929;132;38887;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:27:13
46930;132;39143;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:27:24
46931;132;39368;2;4;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:27:33
46932;132;39638;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:27:45
46933;132;39863;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:27:54
46934;132;40113;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:28:05
46935;132;40338;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:28:14
46936;132;40563;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:28:24
46937;132;40833;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:28:35
46938;132;41083;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:28:45
46939;132;41308;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:28:55
46940;132;41533;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:29:04
46941;132;41783;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:29:15
46942;132;42008;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:29:24
46943;132;42265;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:29:35
46944;132;42487;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:29:44
46945;132;42731;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:29:55
46946;132;42969;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:30:05
46947;132;43202;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:30:14
46948;132;43456;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:30:25
46949;132;43688;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:30:35
46950;132;43923;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:30:45
46951;132;44173;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:30:55
46952;132;44423;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:31:06
46953;132;44668;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:31:16
46954;132;44883;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:31:25
46955;132;45133;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:31:36
46956;132;45393;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:31:46
46957;132;45618;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:31:56
46958;132;45843;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:32:05
46959;132;46113;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:32:17
46960;132;46363;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:32:27
46961;132;46588;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:32:37
46962;132;46813;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:32:46
46963;132;47063;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:32:57
46964;132;47288;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:33:06
46965;132;47558;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:33:17
46966;132;47783;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:33:27
46967;132;48033;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:33:37
46968;132;48258;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:33:47
46969;132;48483;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:33:56
46970;132;48753;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:34:08
46971;132;49003;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:34:18
46972;132;49205;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:34:27
46973;132;49453;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:34:37
46974;132;49683;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:34:47
46975;132;49933;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:34:57
46976;132;50183;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:35:08
46977;132;50408;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:35:17
46978;132;50658;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:35:28
46979;132;50893;2;5;5;0;0;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:35:37
46980;132;51135;2;6;5;0;0;0;1;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0:35:48
46981;132;51378;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:35:58
46982;132;51643;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:36:09
46983;132;51868;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:36:18
46984;132;52093;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:36:28
46985;132;52343;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:36:38
46986;132;52568;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:36:48
46987;132;52838;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:36:59
46988;132;53063;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:37:09
46989;132;53313;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:37:19
46990;132;53538;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:37:29
46991;132;53763;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:37:38
46992;132;54033;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:37:49
46993;132;54283;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:38:00
46994;132;54508;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:38:09
46995;132;54733;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:38:19
46996;132;54983;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:38:29
46997;132;55208;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:38:39
46998;132;55478;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:38:50
46999;132;55703;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:38:59
47000;132;55943;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:39:10
47001;132;56178;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:39:19
47002;132;56408;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:39:29
47003;132;56643;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:39:39
47004;132;56888;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:39:49
47005;132;57153;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:40:00
47006;132;57368;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:40:09
47007;132;57623;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:40:20
47008;132;57848;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:40:30
47009;132;58118;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:40:41
47010;132;58343;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:40:50
47011;132;58593;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:41:01
47012;132;58818;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:41:10
47013;132;59043;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:41:20
47014;132;59313;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:41:31
47015;132;59563;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:41:42
47016;132;59780;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:41:51
47017;132;60005;2;7;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:42:00
47018;132;60263;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:42:11
47019;132;60488;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:42:20
47020;132;60758;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:42:32
47021;132;60983;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:42:41
47022;132;61233;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:42:52
47023;132;61458;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:43:01
47024;132;61683;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:43:11
47025;132;61953;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:43:22
47026;132;62168;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:43:31
47027;132;62403;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:43:41
47028;132;62653;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:43:51
47029;132;62903;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:44:02
47030;132;63148;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:44:12
47031;132;63363;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:44:21
47032;132;63613;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:44:32
47033;132;63873;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:44:43
47034;132;64098;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:44:52
47035;132;64323;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:45:02
47036;132;64593;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:45:13
47037;132;64843;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:45:23
47038;132;65068;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:45:33
47039;132;65293;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:45:42
47040;132;65543;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:45:53
47041;132;65768;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:46:02
47042;132;66038;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:46:14
47043;132;66263;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:46:23
47044;132;66513;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:46:33
47045;132;66738;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:46:43
47046;132;66963;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:46:52
47047;132;67233;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:47:04
47048;132;67483;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:47:14
47049;132;67708;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:47:24
47050;132;67933;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:47:33
47051;132;68163;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:47:43
47052;132;68413;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:47:53
47053;132;68663;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:48:04
47054;132;68898;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:48:14
47055;132;69138;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:48:24
47056;132;69373;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:48:34
47057;132;69623;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:48:44
47058;132;69858;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:48:54
47059;132;70123;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:49:05
47060;132;70348;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:49:15
47061;132;70573;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:49:24
47062;132;70823;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:49:35
47063;132;71048;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:49:44
47064;132;71318;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:49:55
47065;132;71543;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:50:05
47066;132;71793;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:50:15
47067;132;72018;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:50:25
47068;132;72243;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:50:34
47069;132;72513;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:50:45
47070;132;72763;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:50:56
47071;132;72988;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:51:05
47072;132;73213;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:51:15
47073;132;73463;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:51:25
47074;132;73688;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:51:35
47075;132;73958;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:51:46
47076;132;74183;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:51:56
47077;132;74423;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:52:06
47078;132;74658;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:52:16
47079;132;74888;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:52:25
47080;132;75123;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:52:35
47081;132;75368;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:52:45
47082;132;75633;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:52:57
47083;132;75848;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:53:06
47084;132;76103;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:53:16
47085;132;76328;2;8;5;0;0;0;1;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0:53:26
47086;132;76598;2;8;5;0;0;0;1;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0:53:37
47087;132;76823;2;8;5;0;0;0;1;1;1;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0:53:47
47088;132;77053;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:53:56
47089;132;77298;2;8;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:54:06
47090;132;77548;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:54:17
47091;132;77773;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:54:26
47092;132;78023;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:54:37
47093;132;78248;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:54:46
47094;132;78518;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:54:58
47095;132;78723;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:55:06
47096;132;78993;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:55:18
47097;132;79218;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:55:27
47098;132;79443;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:55:37
47099;132;79693;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:55:47
47100;132;79963;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:55:58
47101;132;80188;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:56:08
47102;132;80413;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:56:17
47103;132;80663;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:56:28
47104;132;80888;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:56:37
47105;132;81139;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:56:48
47106;132;81363;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:56:57
47107;132;81618;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:57:08
47108;132;81868;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:57:18
47109;132;82083;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:57:27
47110;132;82333;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:57:38
47111;132;82603;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:57:49
47112;132;82828;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:57:59
47113;132;83053;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:58:08
47114;132;83303;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:58:19
47115;132;83528;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:58:28
47116;132;83798;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:58:39
47117;132;84003;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:58:48
47118;132;84258;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:58:59
47119;132;84508;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:59:09
47120;132;84723;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:59:18
47121;132;84973;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:59:29
47122;132;85243;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:59:40
47123;132;85468;2;9;5;0;0;0;1;1;1;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0:59:50
47124;133;3;2;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:00
47125;133;268;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:11
47126;133;487;2;1;5;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:20
47127;133;763;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:32
47128;133;988;2;1;5;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0:00:41
